input_text,target_text
The student wants to prescribe medicine and review test results.,"Actor: student
UseCase: prescribe medicine
UseCase: review test results
Rel: student -> prescribe medicine
Rel: student -> review test results"
The volunteer wants to monitor system and report issue.,"Actor: volunteer
UseCase: monitor system
UseCase: report issue
Rel: volunteer -> monitor system
Rel: volunteer -> report issue"
The client wants to start task and complete task.,"Actor: client
UseCase: start task
UseCase: complete task
Rel: client -> start task
Rel: client -> complete task"
The user wants to enroll in course and drop course.,"Actor: user
UseCase: enroll in course
UseCase: drop course
Rel: user -> enroll in course
Rel: user -> drop course"
The trainer wants to issue book and collect returned books.,"Actor: trainer
UseCase: issue book
UseCase: collect returned books
Rel: trainer -> issue book
Rel: trainer -> collect returned books"
The manager wants to monitor system and report issue.,"Actor: manager
UseCase: monitor system
UseCase: report issue
Rel: manager -> monitor system
Rel: manager -> report issue"
The employee wants to reset password and change email.,"Actor: employee
UseCase: reset password
UseCase: change email
Rel: employee -> reset password
Rel: employee -> change email"
The nurse wants to register for classes and pay tuition.,"Actor: nurse
UseCase: register for classes
UseCase: pay tuition
Rel: nurse -> register for classes
Rel: nurse -> pay tuition"
The librarian wants to log in and update profile.,"Actor: librarian
UseCase: log in
UseCase: update profile
Rel: librarian -> log in
Rel: librarian -> update profile"
The receptionist wants to setup profile and join session.,"Actor: receptionist
UseCase: setup profile
UseCase: join session
Rel: receptionist -> setup profile
Rel: receptionist -> join session"
The trainer wants to browse catalog and place order.,"Actor: trainer
UseCase: browse catalog
UseCase: place order
Rel: trainer -> browse catalog
Rel: trainer -> place order"
The officer wants to approve request and generate report.,"Actor: officer
UseCase: approve request
UseCase: generate report
Rel: officer -> approve request
Rel: officer -> generate report"
The client wants to verify documents and approve registration.,"Actor: client
UseCase: verify documents
UseCase: approve registration
Rel: client -> verify documents
Rel: client -> approve registration"
The client wants to analyze data and export results.,"Actor: client
UseCase: analyze data
UseCase: export results
Rel: client -> analyze data
Rel: client -> export results"
The admin wants to browse catalog and place order.,"Actor: admin
UseCase: browse catalog
UseCase: place order
Rel: admin -> browse catalog
Rel: admin -> place order"
The manager wants to approve request and generate report.,"Actor: manager
UseCase: approve request
UseCase: generate report
Rel: manager -> approve request
Rel: manager -> generate report"
The manager wants to file complaint and review case.,"Actor: manager
UseCase: file complaint
UseCase: review case
Rel: manager -> file complaint
Rel: manager -> review case"
The officer wants to issue book and collect returned books.,"Actor: officer
UseCase: issue book
UseCase: collect returned books
Rel: officer -> issue book
Rel: officer -> collect returned books"
The user wants to file complaint and review case.,"Actor: user
UseCase: file complaint
UseCase: review case
Rel: user -> file complaint
Rel: user -> review case"
The employee wants to schedule interview and reschedule appointment.,"Actor: employee
UseCase: schedule interview
UseCase: reschedule appointment
Rel: employee -> schedule interview
Rel: employee -> reschedule appointment"
The user wants to setup profile and join session.,"Actor: user
UseCase: setup profile
UseCase: join session
Rel: user -> setup profile
Rel: user -> join session"
The supervisor wants to create project and assign task.,"Actor: supervisor
UseCase: create project
UseCase: assign task
Rel: supervisor -> create project
Rel: supervisor -> assign task"
The user wants to record attendance and send report.,"Actor: user
UseCase: record attendance
UseCase: send report
Rel: user -> record attendance
Rel: user -> send report"
The volunteer wants to reset password and change email.,"Actor: volunteer
UseCase: reset password
UseCase: change email
Rel: volunteer -> reset password
Rel: volunteer -> change email"
The student wants to log in and update profile.,"Actor: student
UseCase: log in
UseCase: update profile
Rel: student -> log in
Rel: student -> update profile"
The librarian wants to start task and complete task.,"Actor: librarian
UseCase: start task
UseCase: complete task
Rel: librarian -> start task
Rel: librarian -> complete task"
The teacher wants to fill out form and submit application.,"Actor: teacher
UseCase: fill out form
UseCase: submit application
Rel: teacher -> fill out form
Rel: teacher -> submit application"
The supervisor wants to file complaint and review case.,"Actor: supervisor
UseCase: file complaint
UseCase: review case
Rel: supervisor -> file complaint
Rel: supervisor -> review case"
The employee wants to send message and read notifications.,"Actor: employee
UseCase: send message
UseCase: read notifications
Rel: employee -> send message
Rel: employee -> read notifications"
The instructor wants to approve request and generate report.,"Actor: instructor
UseCase: approve request
UseCase: generate report
Rel: instructor -> approve request
Rel: instructor -> generate report"
The supervisor wants to upload file and download resource.,"Actor: supervisor
UseCase: upload file
UseCase: download resource
Rel: supervisor -> upload file
Rel: supervisor -> download resource"
The client wants to schedule interview and reschedule appointment.,"Actor: client
UseCase: schedule interview
UseCase: reschedule appointment
Rel: client -> schedule interview
Rel: client -> reschedule appointment"
The manager wants to upload file and download resource.,"Actor: manager
UseCase: upload file
UseCase: download resource
Rel: manager -> upload file
Rel: manager -> download resource"
The employee wants to flag content and escalate issue.,"Actor: employee
UseCase: flag content
UseCase: escalate issue
Rel: employee -> flag content
Rel: employee -> escalate issue"
The client wants to verify documents and approve registration.,"Actor: client
UseCase: verify documents
UseCase: approve registration
Rel: client -> verify documents
Rel: client -> approve registration"
The applicant wants to flag content and escalate issue.,"Actor: applicant
UseCase: flag content
UseCase: escalate issue
Rel: applicant -> flag content
Rel: applicant -> escalate issue"
The instructor wants to file complaint and review case.,"Actor: instructor
UseCase: file complaint
UseCase: review case
Rel: instructor -> file complaint
Rel: instructor -> review case"
The student wants to reset password and change email.,"Actor: student
UseCase: reset password
UseCase: change email
Rel: student -> reset password
Rel: student -> change email"
The technician wants to file complaint and review case.,"Actor: technician
UseCase: file complaint
UseCase: review case
Rel: technician -> file complaint
Rel: technician -> review case"
The user wants to register for classes and pay tuition.,"Actor: user
UseCase: register for classes
UseCase: pay tuition
Rel: user -> register for classes
Rel: user -> pay tuition"
The engineer wants to create project and assign task.,"Actor: engineer
UseCase: create project
UseCase: assign task
Rel: engineer -> create project
Rel: engineer -> assign task"
The instructor wants to record attendance and send report.,"Actor: instructor
UseCase: record attendance
UseCase: send report
Rel: instructor -> record attendance
Rel: instructor -> send report"
The officer wants to register for classes and pay tuition.,"Actor: officer
UseCase: register for classes
UseCase: pay tuition
Rel: officer -> register for classes
Rel: officer -> pay tuition"
The analyst wants to setup profile and join session.,"Actor: analyst
UseCase: setup profile
UseCase: join session
Rel: analyst -> setup profile
Rel: analyst -> join session"
The agent wants to fill out form and submit application.,"Actor: agent
UseCase: fill out form
UseCase: submit application
Rel: agent -> fill out form
Rel: agent -> submit application"
The librarian wants to analyze data and export results.,"Actor: librarian
UseCase: analyze data
UseCase: export results
Rel: librarian -> analyze data
Rel: librarian -> export results"
